,Repository,LOC,LLOC,SLOC,Comments,Single Comments,Multi,Blank,(C%L),(C%S),(C+M%L)
406,l2r,59,28,41,4,4,0,14,7%,10%,7%
407,l2r,134,78,85,9,16,3,30,7%,11%,9%
408,l2r,1,1,1,1,0,0,0,100%,100%,100%
409,l2r,0,0,0,0,0,0,0,0%,0%,0%
410,l2r,1,1,1,1,0,0,0,100%,100%,100%
411,l2r,63,16,16,28,28,0,19,44%,175%,44%
412,l2r,52,24,35,1,2,4,11,2%,3%,10%
413,l2r,35,20,18,2,3,4,10,6%,11%,17%
414,l2r,41,22,23,3,4,3,11,7%,13%,15%
415,Self_Driving,69,59,59,0,0,0,10,0%,0%,0%
416,Self_Driving,69,59,57,0,0,0,12,0%,0%,0%
417,Self_Driving,17,17,17,0,0,0,0,0%,0%,0%
418,Learn_Steering,16,11,12,0,0,0,4,0%,0%,0%
419,Learn_Steering,214,148,147,10,10,8,49,5%,7%,8%
420,Learn_Steering,1,1,1,0,0,0,0,0%,0%,0%
421,Learn_Steering,87,50,52,20,20,0,15,23%,38%,23%
422,Learn_Steering,115,81,83,7,4,0,28,6%,8%,6%
423,Learn_Steering,160,116,120,13,10,0,30,8%,11%,8%
424,Learn_Steering,79,51,50,7,7,0,22,9%,14%,9%
425,AutoLaneAssist,156,106,105,24,11,12,28,15%,23%,23%
426,AutoLaneAssist,164,113,92,13,10,36,26,8%,14%,30%
427,AutoLaneAssist,176,89,93,12,9,51,23,7%,13%,36%
428,v2x-vit,30,9,20,3,4,0,6,10%,15%,10%
429,v2x-vit,3,2,1,0,1,0,1,0%,0%,0%
430,v2x-vit,0,0,0,0,0,0,0,0%,0%,0%
431,v2x-vit,35,18,28,0,0,0,7,0%,0%,0%
432,v2x-vit,0,0,0,0,0,0,0,0%,0%,0%
433,v2x-vit,652,315,322,16,16,165,149,2%,5%,28%
434,v2x-vit,224,114,121,1,1,59,43,0%,1%,27%
435,v2x-vit,0,0,0,0,0,0,0,0%,0%,0%
436,v2x-vit,98,30,30,0,0,45,23,0%,0%,46%
437,v2x-vit,154,87,107,19,19,0,28,12%,18%,12%
438,v2x-vit,195,98,168,4,4,0,23,2%,2%,2%
439,v2x-vit,66,38,53,1,1,0,12,2%,2%,2%
440,v2x-vit,243,117,132,4,2,69,40,2%,3%,30%
441,v2x-vit,104,46,55,3,3,26,20,3%,5%,28%
442,v2x-vit,85,44,50,0,0,19,16,0%,0%,22%
443,v2x-vit,0,0,0,0,0,0,0,0%,0%,0%
444,v2x-vit,0,0,0,0,0,0,0,0%,0%,0%
445,v2x-vit,120,47,54,4,4,46,16,3%,7%,42%
446,v2x-vit,28,12,23,0,0,0,5,0%,0%,0%
447,v2x-vit,146,69,83,1,1,36,26,1%,1%,25%
448,v2x-vit,151,67,72,3,3,46,30,2%,4%,32%
449,v2x-vit,75,32,25,1,1,33,16,1%,4%,45%
450,v2x-vit,0,0,0,0,0,0,0,0%,0%,0%
451,v2x-vit,114,58,65,0,0,23,26,0%,0%,20%
452,v2x-vit,85,53,42,0,0,26,17,0%,0%,31%
453,v2x-vit,417,186,244,42,42,61,70,10%,17%,25%
454,v2x-vit,273,115,158,26,26,42,47,10%,16%,25%
455,v2x-vit,31,13,23,2,2,0,6,6%,9%,6%
456,v2x-vit,583,243,296,45,41,148,98,8%,15%,33%
457,v2x-vit,275,131,165,22,22,40,48,8%,13%,23%
458,v2x-vit,189,92,111,17,17,27,34,9%,15%,23%
459,v2x-vit,443,174,195,43,41,129,78,10%,22%,39%
460,v2x-vit,422,181,226,49,49,74,73,12%,22%,29%
461,v2x-vit,18,9,14,0,0,0,4,0%,0%,0%
462,v2x-vit,149,53,62,12,12,46,29,8%,19%,39%
463,v2x-vit,103,39,34,3,3,44,22,3%,9%,46%
464,v2x-vit,0,0,0,0,0,0,0,0%,0%,0%
465,v2x-vit,817,308,300,62,61,291,165,8%,21%,43%
466,v2x-vit,8,4,8,0,0,0,0,0%,0%,0%
467,v2x-vit,173,64,61,2,2,74,36,1%,3%,44%
468,v2x-vit,150,86,86,4,4,27,33,3%,5%,21%
469,v2x-vit,198,60,54,5,5,89,50,3%,9%,47%
470,v2x-vit,122,75,86,12,12,3,21,10%,14%,12%
471,v2x-vit,120,79,87,10,10,3,20,8%,11%,11%
472,v2x-vit,59,35,41,2,2,3,13,3%,5%,8%
473,v2x-vit,0,0,0,0,0,0,0,0%,0%,0%
474,v2x-vit,106,68,75,7,7,3,21,7%,9%,9%
475,v2x-vit,102,67,73,6,6,3,20,6%,8%,9%
476,v2x-vit,25,18,16,1,1,3,5,4%,6%,16%
477,v2x-vit,52,22,34,0,0,9,9,0%,0%,17%
478,v2x-vit,139,75,94,25,25,3,17,18%,27%,20%
479,v2x-vit,146,104,119,1,1,3,23,1%,1%,3%
480,v2x-vit,48,33,37,0,0,0,11,0%,0%,0%
481,v2x-vit,57,36,33,0,0,16,8,0%,0%,28%
482,v2x-vit,151,101,111,18,18,0,22,12%,16%,12%
483,v2x-vit,191,114,148,12,12,3,28,6%,8%,8%
484,v2x-vit,0,0,0,0,0,0,0,0%,0%,0%
485,v2x-vit,122,62,100,0,0,0,22,0%,0%,0%
486,v2x-vit,426,157,163,24,21,177,65,6%,15%,47%
487,v2x-vit,61,24,29,5,5,15,12,8%,17%,33%
488,v2x-vit,119,68,88,6,6,3,22,5%,7%,8%
489,v2x-vit,124,67,84,12,12,3,25,10%,14%,12%
490,v2x-vit,29,11,25,0,0,0,4,0%,0%,0%
491,v2x-vit,228,105,130,20,14,52,32,9%,15%,32%
492,v2x-vit,63,39,42,8,8,0,13,13%,19%,13%
493,v2x-vit,0,0,0,0,0,0,0,0%,0%,0%
494,v2x-vit,236,98,118,1,1,70,47,0%,1%,30%
495,OpenCV_Lanedetection,94,55,55,59,28,0,11,63%,107%,63%
496,Grid-GCN,0,0,0,0,0,0,0,0%,0%,0%
497,Grid-GCN,6,3,3,0,0,0,3,0%,0%,0%
498,Grid-GCN,192,113,116,24,19,44,13,12%,21%,35%
499,Grid-GCN,251,171,174,29,17,39,21,12%,17%,27%
500,Grid-GCN,0,0,0,0,0,0,0,0%,0%,0%
501,Grid-GCN,142,87,90,16,13,26,13,11%,18%,30%
502,Grid-GCN,142,87,90,16,13,26,13,11%,18%,30%
503,Grid-GCN,251,171,174,29,17,39,21,12%,17%,27%
504,Grid-GCN,17,13,13,1,1,0,3,6%,8%,6%
505,Grid-GCN,0,0,0,0,0,0,0,0%,0%,0%
506,Grid-GCN,17,13,13,1,1,0,3,6%,8%,6%
507,Grid-GCN,210,161,158,22,26,8,18,10%,14%,14%
508,Grid-GCN,5,3,3,0,0,0,2,0%,0%,0%
509,Grid-GCN,0,0,0,0,0,0,0,0%,0%,0%
510,Grid-GCN,162,75,104,33,34,0,24,20%,32%,20%
511,Grid-GCN,127,45,75,32,32,0,20,25%,43%,25%
512,Grid-GCN,0,0,0,0,0,0,0,0%,0%,0%
513,Grid-GCN,162,114,136,10,9,3,14,6%,7%,8%
514,Grid-GCN,222,170,169,22,26,8,19,10%,13%,14%
515,Grid-GCN,157,108,132,9,8,3,14,6%,7%,8%
516,Grid-GCN,128,73,95,16,15,3,15,12%,17%,15%
517,Grid-GCN,0,0,0,0,0,0,0,0%,0%,0%
518,Grid-GCN,6,3,3,0,0,0,3,0%,0%,0%
519,Grid-GCN,287,184,195,38,20,56,16,13%,19%,33%
520,Grid-GCN,0,0,0,0,0,0,0,0%,0%,0%
521,Grid-GCN,246,151,161,19,12,51,22,8%,12%,28%
522,Grid-GCN,345,230,244,38,20,56,25,11%,16%,27%
523,Grid-GCN,15,12,12,1,1,0,2,7%,8%,7%
524,Grid-GCN,0,0,0,0,0,0,0,0%,0%,0%
525,Grid-GCN,242,197,203,6,4,0,35,2%,3%,2%
526,Grid-GCN,0,0,0,0,0,0,0,0%,0%,0%
527,Grid-GCN,140,113,112,2,3,7,18,1%,2%,6%
528,Grid-GCN,67,52,54,1,2,0,11,1%,2%,1%
529,Grid-GCN,66,52,52,1,2,0,12,2%,2%,2%
530,Grid-GCN,219,166,161,24,23,0,35,11%,15%,11%
531,Grid-GCN,175,118,113,2,2,36,24,1%,2%,22%
532,Grid-GCN,0,0,0,0,0,0,0,0%,0%,0%
533,Grid-GCN,301,204,193,17,6,71,31,6%,9%,29%
534,Grid-GCN,230,194,186,1,1,0,43,0%,1%,0%
535,Grid-GCN,617,374,342,27,26,171,78,4%,8%,32%
536,Grid-GCN,6,3,3,0,0,0,3,0%,0%,0%
537,Grid-GCN,0,0,0,0,0,0,0,0%,0%,0%
538,Grid-GCN,53,37,36,0,0,4,13,0%,0%,8%
539,Grid-GCN,417,327,314,42,42,17,44,10%,13%,14%
540,Grid-GCN,313,281,257,13,8,7,41,4%,5%,6%
541,Grid-GCN,7,4,4,0,0,0,3,0%,0%,0%
542,Grid-GCN,0,0,0,0,0,0,0,0%,0%,0%
543,Grid-GCN,323,286,267,7,3,4,49,2%,3%,3%
544,aeye,194,37,114,97,59,0,21,50%,85%,50%
545,aeye,10,9,8,0,0,0,2,0%,0%,0%
546,aeye,112,34,34,7,7,53,18,6%,21%,54%
547,aeye,49,38,38,3,3,0,8,6%,8%,6%
548,aeye,185,151,151,10,6,0,28,5%,7%,5%
549,aeye,91,70,70,3,2,0,19,3%,4%,3%
550,aeye,112,87,86,1,0,4,22,1%,1%,4%
551,aeye,205,18,187,49,0,0,18,24%,26%,24%
552,aeye,447,348,355,37,17,6,69,8%,10%,10%
553,aeye,0,0,0,0,0,0,0,0%,0%,0%
554,aeye,489,73,74,349,348,0,67,71%,472%,71%
555,aeye,53,40,40,1,1,0,12,2%,2%,2%
556,aeye,52,24,24,4,4,9,15,8%,17%,25%
557,aeye,135,91,92,1,1,21,21,1%,1%,16%
558,aeye,79,37,38,15,15,9,17,19%,39%,30%
559,aeye,35,4,25,5,5,0,5,14%,20%,14%
560,aeye,606,216,507,38,16,0,83,6%,7%,6%
561,aeye,0,0,0,0,0,0,0,0%,0%,0%
562,aeye,215,114,115,10,10,62,28,5%,9%,33%
563,aeye,166,132,132,15,11,0,23,9%,11%,9%
564,SDC-Behavioral-Cloning,283,169,169,19,19,12,83,7%,11%,11%
565,SDC-Behavioral-Cloning,239,164,174,16,15,3,47,7%,9%,8%
566,SDC-Behavioral-Cloning,49,33,37,4,4,0,8,8%,11%,8%
567,SDC-Behavioral-Cloning,154,94,108,12,12,0,34,8%,11%,8%
568,SDC-Behavioral-Cloning,29,13,22,1,1,0,6,3%,5%,3%
569,Verkehrszeichenerkennung,0,0,0,0,0,0,0,0%,0%,0%
570,Verkehrszeichenerkennung,42,12,31,5,4,0,7,12%,16%,12%
571,Verkehrszeichenerkennung,542,262,369,82,65,18,90,15%,22%,18%
572,Verkehrszeichenerkennung,45,28,26,18,14,0,5,40%,69%,40%
573,Verkehrszeichenerkennung,1366,493,805,74,75,324,162,5%,9%,29%
574,Verkehrszeichenerkennung,0,0,0,0,0,0,0,0%,0%,0%
575,Verkehrszeichenerkennung,19,16,16,1,1,0,2,5%,6%,5%
576,Verkehrszeichenerkennung,0,0,0,0,0,0,0,0%,0%,0%
577,Verkehrszeichenerkennung,68,45,47,9,6,0,15,13%,19%,13%
578,Verkehrszeichenerkennung,141,106,111,34,11,0,19,24%,31%,24%
579,Verkehrszeichenerkennung,0,0,0,0,0,0,0,0%,0%,0%
580,Verkehrszeichenerkennung,24,17,17,0,0,0,7,0%,0%,0%
581,Verkehrszeichenerkennung,71,45,51,16,6,0,14,23%,31%,23%
582,Verkehrszeichenerkennung,45,21,20,16,8,12,5,36%,80%,62%
583,Verkehrszeichenerkennung,68,23,22,16,16,13,17,24%,73%,43%
584,Verkehrszeichenerkennung,115,59,63,37,26,0,26,32%,59%,32%
585,Verkehrszeichenerkennung,47,38,38,3,1,0,8,6%,8%,6%
586,SMOKE,71,33,53,3,1,0,17,4%,6%,4%
587,SMOKE,30,14,23,0,0,0,7,0%,0%,0%
588,SMOKE,302,125,256,6,5,0,41,2%,2%,2%
589,SMOKE,32,22,24,0,0,0,8,0%,0%,0%
590,SMOKE,108,47,46,12,12,22,28,11%,26%,31%
591,SMOKE,51,38,37,0,0,3,11,0%,0%,6%
592,SMOKE,71,42,36,4,4,18,13,6%,11%,31%
593,SMOKE,1,1,1,0,0,0,0,0%,0%,0%
594,SMOKE,45,26,37,0,0,0,8,0%,0%,0%
595,SMOKE,175,73,75,80,78,0,22,46%,107%,46%
596,SMOKE,27,15,18,0,0,5,4,0%,0%,19%
597,SMOKE,66,47,49,1,1,3,13,2%,2%,6%
598,SMOKE,263,145,143,8,8,66,46,3%,6%,28%
599,SMOKE,46,15,14,3,3,18,11,7%,21%,46%
600,SMOKE,56,29,28,8,8,16,4,14%,29%,43%
601,SMOKE,14,8,8,1,1,0,5,7%,12%,7%
602,SMOKE,46,31,31,3,3,0,12,7%,10%,7%
603,SMOKE,32,22,21,2,1,6,4,6%,10%,25%
604,SMOKE,13,9,9,1,1,0,3,8%,11%,8%
605,SMOKE,78,35,46,9,9,14,9,12%,20%,29%
606,SMOKE,10,8,8,0,0,0,2,0%,0%,0%
607,SMOKE,132,88,108,5,5,0,19,4%,5%,4%
608,SMOKE,23,15,17,0,0,0,6,0%,0%,0%
609,SMOKE,1,1,1,0,0,0,0,0%,0%,0%
610,SMOKE,5,4,4,0,0,0,1,0%,0%,0%
611,SMOKE,10,7,6,0,0,3,1,0%,0%,30%
612,SMOKE,52,32,37,1,1,3,11,2%,3%,8%
613,SMOKE,91,74,63,1,1,0,27,1%,2%,1%
614,SMOKE,344,175,230,11,11,37,66,3%,5%,14%
615,SMOKE,0,0,0,0,0,0,0,0%,0%,0%
616,SMOKE,8,5,5,0,0,0,3,0%,0%,0%
617,SMOKE,106,53,79,2,2,0,25,2%,3%,2%
618,SMOKE,167,71,137,3,3,0,27,2%,2%,2%
619,SMOKE,124,58,98,4,4,0,22,3%,4%,3%
620,SMOKE,33,22,23,0,0,0,10,0%,0%,0%
621,SMOKE,45,23,21,0,0,12,12,0%,0%,27%
622,SMOKE,1,1,1,0,0,0,0,0%,0%,0%
623,SMOKE,4,3,3,0,0,0,1,0%,0%,0%
624,SMOKE,21,13,16,0,0,0,5,0%,0%,0%
625,SMOKE,431,186,347,8,6,0,78,2%,2%,2%
626,SMOKE,1,1,1,0,0,0,0,0%,0%,0%
627,SMOKE,163,79,102,19,19,12,30,12%,19%,19%
628,SMOKE,2,2,2,0,0,0,0,0%,0%,0%
629,SMOKE,22,11,12,1,1,5,4,5%,8%,27%
630,SMOKE,23,14,13,1,1,4,5,4%,8%,22%
631,SMOKE,238,170,196,3,3,4,35,1%,2%,3%
632,SMOKE,4,3,3,0,0,0,1,0%,0%,0%
633,SMOKE,29,10,14,0,0,11,4,0%,0%,38%
634,SMOKE,84,54,70,1,0,0,14,1%,1%,1%
635,SMOKE,17,6,13,0,0,0,4,0%,0%,0%
636,SMOKE,30,22,22,0,0,0,8,0%,0%,0%
637,SMOKE,1,1,1,0,0,0,0,0%,0%,0%
638,SMOKE,9,3,8,0,0,0,1,0%,0%,0%
639,SMOKE,115,54,57,30,30,11,17,26%,53%,36%
640,SMOKE,202,98,92,17,16,62,32,8%,18%,39%
641,SMOKE,28,18,25,0,0,0,3,0%,0%,0%
642,SMOKE,2,2,2,0,0,0,0,0%,0%,0%
643,SMOKE,88,44,57,7,7,10,14,8%,12%,19%
644,SMOKE,74,43,64,0,0,0,10,0%,0%,0%
645,SMOKE,69,39,51,6,6,0,12,9%,12%,9%
646,SMOKE,120,63,92,7,7,5,16,6%,8%,10%
647,SMOKE,101,47,82,0,0,0,19,0%,0%,0%
648,occam,69,34,48,1,1,0,20,1%,2%,1%
649,occam,111,15,102,1,0,0,9,1%,1%,1%
650,occam,197,92,101,5,4,58,34,3%,5%,32%
651,occam,379,190,188,5,5,121,65,1%,3%,33%
652,occam,85,68,68,0,1,0,16,0%,0%,0%
653,occam,24,14,15,0,0,0,9,0%,0%,0%
654,occam,76,45,60,0,0,0,16,0%,0%,0%
655,occam,229,138,150,3,3,40,36,1%,2%,19%
656,occam,0,0,0,0,0,0,0,0%,0%,0%
657,occam,257,165,191,0,0,28,38,0%,0%,11%
658,occam,248,188,183,2,1,20,44,1%,1%,9%
659,occam,683,414,358,53,42,150,133,8%,15%,30%
660,occam,347,239,265,2,1,12,69,1%,1%,4%
661,occam,0,0,0,0,0,0,0,0%,0%,0%
662,occam,332,183,238,13,12,14,68,4%,5%,8%
663,occam,0,0,0,0,0,0,0,0%,0%,0%
664,occam,435,218,220,10,11,72,132,2%,5%,19%
665,occam,211,146,164,5,4,9,34,2%,3%,7%
666,occam,0,0,0,0,0,0,0,0%,0%,0%
667,occam,56,39,36,0,0,11,9,0%,0%,20%
668,occam,0,0,0,0,0,0,0,0%,0%,0%
669,occam,483,346,347,6,2,41,93,1%,2%,10%
670,occam,66,51,40,9,1,15,10,14%,22%,36%
671,occam,0,0,0,0,0,0,0,0%,0%,0%
672,occam,412,271,340,12,7,20,45,3%,4%,8%
673,occam,33,20,25,0,0,0,8,0%,0%,0%
674,occam,808,552,686,38,37,20,65,5%,6%,7%
675,occam,330,250,260,7,7,12,51,2%,3%,6%
676,occam,500,220,392,22,18,20,70,4%,6%,8%
677,occam,0,0,0,0,0,0,0,0%,0%,0%
678,occam,374,261,288,1,0,15,71,0%,0%,4%
679,occam,474,321,374,9,6,12,82,2%,2%,4%
680,occam,0,0,0,0,0,0,0,0%,0%,0%
681,occam,246,135,193,6,5,6,42,2%,3%,5%
682,occam,246,157,180,12,10,14,42,5%,7%,11%
683,occam,0,0,0,0,0,0,0,0%,0%,0%
684,occam,489,265,289,54,46,58,96,11%,19%,23%
685,occam,125,85,72,13,2,31,20,10%,18%,35%
686,occam,91,40,41,7,6,32,12,8%,17%,43%
687,occam,0,0,0,0,0,0,0,0%,0%,0%
688,occam,222,150,140,0,0,39,43,0%,0%,18%
689,occam,298,182,133,10,1,97,67,3%,8%,36%
690,occam,34,23,21,1,1,3,9,3%,5%,12%
691,occam,182,118,114,9,9,28,31,5%,8%,20%
692,occam,267,181,179,7,4,29,55,3%,4%,13%
693,occam,386,184,163,15,13,139,71,4%,9%,40%
694,occam,83,62,67,5,0,4,12,6%,7%,11%
695,occam,52,35,37,1,1,0,14,2%,3%,2%
696,occam,275,178,221,5,2,15,37,2%,2%,7%
697,occam,91,40,48,1,0,30,13,1%,2%,34%
698,occam,355,237,277,5,1,14,63,1%,2%,5%
699,occam,17,9,16,0,0,0,1,0%,0%,0%
700,occam,127,64,84,1,0,29,14,1%,1%,24%
701,occam,75,41,60,2,0,0,15,3%,3%,3%
702,occam,115,56,70,2,0,30,15,2%,3%,28%
703,occam,373,258,321,6,2,0,50,2%,2%,2%
704,occam,210,148,160,0,0,23,27,0%,0%,11%
705,occam,141,108,101,16,4,16,20,11%,16%,23%
706,occam,0,0,0,0,0,0,0,0%,0%,0%
707,occam,210,145,152,18,18,6,34,9%,12%,11%
708,occam,79,56,67,5,1,0,11,6%,7%,6%
709,occam,5,3,4,0,0,0,1,0%,0%,0%
710,occam,112,63,93,0,0,6,13,0%,0%,5%
711,occam,9,5,8,0,0,0,1,0%,0%,0%
712,occam,37,33,31,0,0,0,6,0%,0%,0%
713,occam,26,15,14,0,0,8,4,0%,0%,31%
714,occam,38,18,18,2,0,15,5,5%,11%,45%
715,occam,66,48,45,0,0,8,13,0%,0%,12%
716,occam,0,0,0,0,0,0,0,0%,0%,0%
717,occam,216,162,152,8,4,10,50,4%,5%,8%
718,occam,34,16,16,0,0,14,4,0%,0%,41%
719,occam,212,105,140,16,12,22,38,8%,11%,18%
720,occam,11,5,10,0,0,0,1,0%,0%,0%
721,occam,293,113,220,12,4,20,49,4%,5%,11%
722,occam,206,130,149,2,0,25,32,1%,1%,13%
723,occam,5,3,4,0,0,0,1,0%,0%,0%
724,occam,411,233,265,6,0,75,71,1%,2%,20%
725,occam,22,10,9,0,0,8,5,0%,0%,36%
726,occam,123,102,100,1,1,0,22,1%,1%,1%
727,occam,15,8,14,0,0,0,1,0%,0%,0%
728,occam,31,17,15,0,0,9,7,0%,0%,29%
729,occam,85,38,42,0,0,33,10,0%,0%,39%
730,occam,76,48,49,3,2,9,16,4%,6%,16%
731,occam,142,105,105,8,7,0,30,6%,8%,6%
732,occam,0,0,0,0,0,0,0,0%,0%,0%
733,occam,5,3,4,0,0,0,1,0%,0%,0%
734,occam,30,13,11,1,1,14,4,3%,9%,50%
735,occam,145,63,73,19,14,34,24,13%,26%,37%
736,occam,54,21,24,5,3,20,7,9%,21%,46%
737,occam,5,3,4,0,0,0,1,0%,0%,0%
738,occam,103,47,51,7,7,30,15,7%,14%,36%
739,occam,162,79,79,17,17,41,25,10%,22%,36%
740,occam,5,3,4,0,0,0,1,0%,0%,0%
741,occam,24,15,14,0,0,5,5,0%,0%,21%
742,occam,5,3,4,0,0,0,1,0%,0%,0%
743,occam,75,29,35,6,6,21,13,8%,17%,36%
744,occam,50,23,23,4,4,16,7,8%,17%,40%
745,occam,31,23,24,0,0,0,7,0%,0%,0%
746,occam,32,23,24,0,0,0,8,0%,0%,0%
747,occam,53,41,44,0,0,0,9,0%,0%,0%
748,occam,33,16,29,0,0,0,4,0%,0%,0%
749,occam,30,22,23,0,0,0,7,0%,0%,0%
750,occam,31,23,24,0,0,0,7,0%,0%,0%
751,occam,34,23,26,0,0,0,8,0%,0%,0%
752,occam,50,32,39,0,0,0,11,0%,0%,0%
753,occam,177,109,128,0,0,19,30,0%,0%,11%
754,occam,38,24,29,0,0,0,9,0%,0%,0%
755,occam,411,259,327,6,3,15,66,1%,2%,5%
756,occam,34,23,26,0,0,0,8,0%,0%,0%
757,occam,179,116,134,8,1,16,28,4%,6%,13%
758,occam,261,190,192,12,5,23,41,5%,6%,13%
759,occam,178,120,132,4,2,12,32,2%,3%,9%
760,occam,16,8,14,0,0,0,2,0%,0%,0%
761,occam,175,105,129,13,1,15,30,7%,10%,16%
762,occam,262,145,177,35,28,15,42,13%,20%,19%
763,occam,224,132,167,16,6,16,35,7%,10%,14%
764,occam,0,0,0,0,0,0,0,0%,0%,0%
765,occam,228,132,139,13,11,42,36,6%,9%,24%
766,occam,0,0,0,0,0,0,0,0%,0%,0%
767,occam,0,0,0,0,0,0,0,0%,0%,0%
768,occam,0,0,0,0,0,0,0,0%,0%,0%
769,occam,290,153,142,3,0,83,65,1%,2%,30%
770,occam,174,85,101,6,3,38,32,3%,6%,25%
771,occam,100,51,52,2,2,28,18,2%,4%,30%
772,occam,0,0,0,0,0,0,0,0%,0%,0%
773,occam,452,207,226,4,1,131,94,1%,2%,30%
774,occam,470,257,322,28,0,81,67,6%,9%,23%
775,occam,131,68,83,14,11,19,18,11%,17%,25%
776,occam,0,0,0,0,0,0,0,0%,0%,0%
777,occam,116,63,48,4,3,38,27,3%,8%,36%
778,occam,0,0,0,0,0,0,0,0%,0%,0%
779,occam,67,29,32,0,0,21,14,0%,0%,31%
780,occam,0,0,0,0,0,0,0,0%,0%,0%
781,occam,111,63,58,0,0,29,24,0%,0%,26%
782,SelfDrivingCarAI,110,83,83,17,7,0,20,15%,20%,15%
783,SelfDrivingCarAI,246,190,184,42,14,16,32,17%,23%,24%
784,SelfDrivingCarAI,112,85,85,18,7,0,20,16%,21%,16%
785,SelfDrivingCarAI,265,199,193,43,14,16,42,16%,22%,22%
786,SelfDrivingCarAI,114,87,87,13,7,0,20,11%,15%,11%
787,SelfDrivingCarAI,276,202,200,45,16,16,44,16%,22%,22%
788,SCUTTLE,71,43,43,43,20,0,8,61%,100%,61%
789,SCUTTLE,14,9,9,1,1,0,4,7%,11%,7%
790,SCUTTLE,34,19,19,26,11,0,4,76%,137%,76%
791,SCUTTLE,50,32,32,21,9,0,9,42%,66%,42%
792,SCUTTLE,26,17,17,10,4,0,5,38%,59%,38%
793,SCUTTLE,69,38,38,55,22,0,9,80%,145%,80%
794,SCUTTLE,23,8,8,12,11,0,4,52%,150%,52%
795,SCUTTLE,73,51,51,40,9,0,13,55%,78%,55%
796,SCUTTLE,53,28,28,29,11,0,14,55%,104%,55%
797,SCUTTLE,47,27,27,21,6,0,14,45%,78%,45%
798,SCUTTLE,57,30,30,29,14,0,13,51%,97%,51%
799,SCUTTLE,83,47,46,35,12,0,25,42%,76%,42%
800,SCUTTLE,65,44,44,47,10,0,11,72%,107%,72%
801,SCUTTLE,40,7,7,23,20,0,13,57%,329%,57%
802,SCUTTLE,53,35,35,28,6,0,12,53%,80%,53%
803,SCUTTLE,83,50,49,51,10,0,24,61%,104%,61%
804,SCUTTLE,95,40,52,34,25,0,18,36%,65%,36%
805,SCUTTLE,25,17,17,4,3,0,5,16%,24%,16%
806,SCUTTLE,26,12,12,17,11,0,3,65%,142%,65%
807,SCUTTLE,40,21,21,12,9,0,10,30%,57%,30%
808,SCUTTLE,20,9,9,10,6,0,5,50%,111%,50%
809,SCUTTLE,65,41,41,24,11,0,13,37%,59%,37%
810,SCUTTLE,128,67,103,22,6,0,19,17%,21%,17%
811,SCUTTLE,54,34,34,19,4,0,16,35%,56%,35%
812,SCUTTLE,55,39,39,15,4,0,12,27%,38%,27%
813,SCUTTLE,73,51,51,49,9,0,13,67%,96%,67%
814,SCUTTLE,27,15,15,14,6,0,6,52%,93%,52%
815,SCUTTLE,50,35,34,22,6,0,10,44%,65%,44%
816,SCUTTLE,43,29,29,19,7,0,7,44%,66%,44%
817,SCUTTLE,67,47,43,42,7,0,17,63%,98%,63%
818,SCUTTLE,90,58,58,44,13,0,19,49%,76%,49%
819,SCUTTLE,26,16,16,5,3,0,7,19%,31%,19%
820,SCUTTLE,58,41,41,17,5,0,12,29%,41%,29%
821,SCUTTLE,46,31,31,21,8,0,7,46%,68%,46%
822,SCUTTLE,9,4,4,7,3,0,2,78%,175%,78%
823,SCUTTLE,52,31,35,20,9,0,8,38%,57%,38%
824,SCUTTLE,34,25,25,4,3,0,6,12%,16%,12%
825,SCUTTLE,172,106,106,79,44,0,22,46%,75%,46%
826,SCUTTLE,14,4,4,8,6,0,4,57%,200%,57%
827,SCUTTLE,47,29,29,35,11,0,7,74%,121%,74%
828,SCUTTLE,40,22,22,18,8,0,10,45%,82%,45%
829,SCUTTLE,54,22,22,22,13,0,19,41%,100%,41%
830,SCUTTLE,49,32,32,26,10,0,7,53%,81%,53%
831,SCUTTLE,125,84,83,37,17,0,25,30%,45%,30%
832,SCUTTLE,76,40,43,13,13,0,20,17%,30%,17%
833,SCUTTLE,32,19,19,9,9,0,4,28%,47%,28%
834,SCUTTLE,45,28,28,6,6,0,11,13%,21%,13%
835,SCUTTLE,182,92,93,81,30,0,59,45%,87%,45%
836,SCUTTLE,188,114,112,31,12,0,64,16%,28%,16%
837,SCUTTLE,85,52,50,16,9,0,26,19%,32%,19%
838,SCUTTLE,70,23,23,40,34,0,13,57%,174%,57%
839,SCUTTLE,73,51,51,39,9,0,13,53%,76%,53%
840,SCUTTLE,51,37,37,28,8,0,6,55%,76%,55%
841,SCUTTLE,74,47,47,26,13,0,14,35%,55%,35%
842,SCUTTLE,124,87,92,77,14,0,18,62%,84%,62%
843,SCUTTLE,36,23,23,13,6,0,7,36%,57%,36%
844,SCUTTLE,31,8,8,18,15,0,8,58%,225%,58%
845,SCUTTLE,128,67,103,22,6,0,19,17%,21%,17%
846,SCUTTLE,157,51,51,92,78,0,28,59%,180%,59%
847,SCUTTLE,62,45,45,42,8,0,9,68%,93%,68%
848,SCUTTLE,62,46,47,29,7,0,8,47%,62%,47%
849,SCUTTLE,80,55,55,61,12,0,13,76%,111%,76%
850,SCUTTLE,30,17,17,21,9,0,4,70%,124%,70%
851,SCUTTLE,88,58,58,44,13,0,17,50%,76%,50%
852,SCUTTLE,53,34,34,24,10,0,9,45%,71%,45%
